stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
6345,4683,Colegiul National I.L. Caragiale,,44.458256,26.095691,,,,
6344,4684,Colegiul National I.L. Caragiale,,44.457182,26.096207,,,,
3763,4685,Colegiul Economic Virgil Madgearu,,44.446701,26.100894,,,,
6394,4686,Colegiul National Victor Babes,,44.462047,26.159021,,,,
6393,4687,Universitatea Tehnica de Constructii,,44.463591,26.124075,,,,
6392,4688,Universitatea Tehnica de Constructii,,44.463478,26.123418,,,,
6391,4689,Universitatea Bioterra,,44.499848,26.067351,,,,
3311,469,Soseaua Iancului,,44.443577,26.149324,,,,
6404,4690,Universitatea Bioterra,,44.499769,26.067435,,,,
6402,4691,Casa de Cultura,,44.505863,25.985775,,,,
6403,4692,Primaria Chitila,,44.508666,25.981365,,,,
6400,4693,Primaria Chitila,,44.508683,25.981033,,,,
6401,4694,Casa de Cultura,,44.506198,25.985084,,,,
6398,4695,Ovo Design,,44.501905,25.991661,,,,
6399,4696,Preot Sebe Costin,,44.459897,25.986293,,,,
6386,4697,Apusului,,44.444148,26.019233,,,,
6387,4699,Teatrul Metropolis,,44.447241,26.108123,,,,
3530,47,Antiaeriana,,44.400447,26.050417,,,,
6162,4702,Hristo Botev,,44.434431,26.107795,,,,
6158,4703,Economu Atanase Stoicescu,,44.443465,26.057285,,,,
6160,4704,Universitatea Politehnica,,44.444185,26.053592,,,,
3898,4705,Universitatea Politehnica,,44.434338,26.049825,,,,
3901,4706,Universitatea Politehnica,,44.434532,26.048351,,,,
6152,4707,Tineretului 13,,44.442071,25.984011,,,,
6154,4708,Gladiolelor,,44.441573,25.987206,,,,
6149,4709,Gladiolelor,,44.442626,25.987392,,,,
6194,4710,Rezervelor 67,,44.444945,25.987411,,,,
6195,4711,Biserica,,44.448408,25.987074,,,,
6188,4713,Tineretului,,44.449299,25.981415,,,,
6181,4716,Leordeni,,44.378686,26.22179,,,,
6183,4717,Constructorilor,,44.36916,26.042386,,,,
6184,4718,Pruni,,44.329661,25.988975,,,,
6185,4719,Mogosoaia,,44.540833,25.980051,,,,
3570,472,Piata Unirii,,44.426577,26.100225,,,,
7539,4720,Domnesti,,44.405763,25.893004,,,,
7540,4722,Otopeni,,44.58395,26.070854,,,,
7538,4723,Bd. Biruintei,,44.445341,26.201698,,,,
7705,4724,Revolutiei,,44.452926,26.205651,,,,
7706,4725,Mihai Eminescu,,44.456107,26.208119,,,,
7707,4726,Cimitir II Parohial,,44.460097,26.21062,,,,
7710,4728,Avicola,,44.462634,26.211437,,,,
7711,4729,Cimitir II Parohial,,44.459791,26.210387,,,,
3564,473,Patriarhia Romana,,44.423663,26.09552,,,,
7712,4730,Mihai Eminescu,,44.455856,26.207868,,,,
7528,4731,Policlinica,,44.451465,26.205906,,,,
7527,4732,Scoala Generala Nr. 1,,44.448201,26.21016,,,,
7526,4733,Bd. Biruintei,,44.445755,26.201781,,,,
7523,4735,Teatrul Bulandra,,44.43362,26.08859,,,,
6778,474,C.F.R. Centura,,44.514444,26.016472,,,,
7509,4744,Romprim,,44.383111,26.147252,,,,
3489,4745,Pasaj Mihai Bravu,,44.407916,26.12135,,,,
3487,4746,Pasaj Mihai Bravu,,44.408077,26.121493,,,,
3491,4747,Piata Sudului,,44.394348,26.119874,,,,
3490,4748,Piata Sudului,,44.394234,26.120074,,,,
3567,475,Gramont,,44.421099,26.095603,,,,
7494,4758,Oficiul Postal,,44.327084,26.175027,,,,
7493,4759,Oficiul Postal,,44.327475,26.174884,,,,
3565,476,Soseaua Progresului,,44.415064,26.077318,,,,
3731,4760,Piata Resita,,44.379461,26.099032,,,,
7470,4766,Calea Crangasi,,44.453406,26.045635,,,,
7466,4767,Calea Crangasi,,44.452745,26.046505,,,,
7467,4768,Teghes,,44.379633,25.870013,,,,
6782,477,Pod Eroilor,,44.435414,26.075248,,,,
3453,4770,Opera Comica Pentru Copii,,44.454533,26.056932,,,,
3452,4771,Opera Comica Pentru Copii,,44.454229,26.057197,,,,
8739,4772,Vidra,,44.259341,26.188778,,,,
8364,4775,Ordoreanu,,44.361463,25.887142,,,,
8368,4777,Ostratu,,44.614281,26.014997,,,,
8759,4779,Varteju,,44.362126,25.985834,,,,
7464,4780,ELI-NP Magurele,,44.348241,26.050623,,,,
8666,4782,Dragomiresti Deal,,44.473024,25.912446,,,,
7463,4784,Parcul Regele Mihai I,,44.473486,26.089253,,,,
7422,4785,Parcul Regele Mihai I,,44.473268,26.088376,,,,
7423,4786,Gradinita Universul Copiilor,,44.403433,25.953239,,,,
7424,4787,Gradinita Universul Copiilor,,44.403389,25.953972,,,,
3406,4788,Piata Sf. Gheorghe,,44.43255,26.106364,,,,
3569,479,Mihai Eminescu,,44.446563,26.113145,,,,
8845,4790,Dantelei 2,,44.403228,26.013002,,,,
8846,4791,Dantelei 34,,44.400738,26.008499,,,,
8847,4792,Margelelor,,44.398607,26.004524,,,,
8848,4793,Parfumului (Bragadiru),,44.398341,26.005358,,,,
8849,4794,Parfumului 27,,44.400016,26.008484,,,,
8850,4795,Gladiolelor,,44.402848,26.013721,,,,
7401,4796,Atomistilor 94,,44.354106,26.034508,,,,
7402,4797,Institutul IFIN,,44.351786,26.043111,,,,
7399,4799,Institutul IFIN,,44.351803,26.043222,,,,
3523,48,Margeanului,,44.403326,26.057677,,,,
3561,480,Soseaua Stefan cel Mare,,44.451657,26.119736,,,,
8624,4800,Gradinita Program Prelungit,,44.337757,26.069346,,,,
8627,4802,Policlinica,,44.331765,26.076492,,,,
8628,4803,Gradinita Nr. 2,,44.32892,26.079176,,,,
8629,4804,Politie,,44.329459,26.078351,,,,
8623,4805,Odai,,44.34244,26.079441,,,,
8630,4806,Libertatii,,44.337936,26.080351,,,,
8482,4807,Bradului,,44.360476,25.968124,,,,
8483,4808,Biserica,,44.340306,25.941803,,,,
8484,4809,Biserica,,44.340565,25.941786,,,,
3562,481,Bd. Lacul Tei,,44.461541,26.119207,,,,
8490,4810,Bradului,,44.360526,25.968408,,,,
7776,4813,Duculescu,,44.407219,25.88767,,,,
7780,4814,Ghioceilor,,44.407616,25.883061,,,,
7781,4815,Spalatorie Auto,,44.409675,25.882287,,,,
3559,482,Teiul Doamnei,,44.464245,26.125679,,,,
7778,4820,Spalatorie Auto,,44.40928,25.882236,,,,
7777,4821,Ghioceilor,,44.407552,25.883196,,,,
7782,4822,Duculescu,,44.407061,25.887895,,,,
7783,4823,Domnesti,,44.405762,25.892755,,,,
8632,4829,Cimitir Jilava,,44.353583,26.08514,,,,
3560,483,Lacul Tei,,44.46649,26.127246,,,,
8496,4831,Aerodrom,,44.365873,25.913199,,,,
8497,4832,Aerodrom,,44.366004,25.913579,,,,
3554,484,Strandul Tei,,44.471788,26.124352,,,,
8635,4840,Libertatii,,44.336738,26.079773,,,,
8931,4843,Nucului,,44.261198,26.109187,,,,
8930,4847,Nucului,,44.260999,26.108797,,,,
3553,485,Soseaua Fabrica de Glucoza,,44.478512,26.125268,,,,
7791,4856,Curba,,44.524833,26.251251,,,,
7792,4857,Biserica Noua,,44.524019,26.255422,,,,
7793,4858,Scoala Generala,,44.523061,26.261575,,,,
7794,4859,Frasinului,,44.522153,26.265434,,,,
3552,486,Rocin,,44.482403,26.121536,,,,
7796,4860,Batal,,44.519842,26.275202,,,,
7795,4861,Cimitir,,44.52132,26.269048,,,,
7797,4862,La Ciresi,,44.51849,26.280996,,,,
7798,4863,Intrare Sindrilita,,44.513092,26.314602,,,,
7799,4864,Sindrilita,,44.516381,26.319518,,,,
7800,4865,Intrare Sindrilita,,44.51326,26.314648,,,,
7801,4866,La Ciresi,,44.518889,26.279717,,,,
7802,4867,Batal,,44.520107,26.274629,,,,
7803,4868,Cimitir,,44.521634,26.268131,,,,
7804,4869,Frasinului,,44.522432,26.264722,,,,
3550,487,Electronica,,44.48067,26.115505,,,,
7805,4870,Scoala Generala,,44.523321,26.260583,,,,
7806,4871,Biserica Noua,,44.524199,26.255326,,,,
7807,4872,Curba,,44.52533,26.251556,,,,
7772,4879,Straulesti,,44.503222,26.024745,,,,
3558,488,Platforma Industriala Pipera,,44.479839,26.111041,,,,
7773,4880,Straulesti,,44.503591,26.023711,,,,
8510,4884,Constructorilor,,44.36986,26.042898,,,,
3556,489,Platforma Industriala Pipera,,44.479382,26.110913,,,,
8932,4897,La Botea,,44.256899,26.098903,,,,
8511,4898,Inului,,44.345464,26.036472,,,,
8512,4899,Urlatoare,,44.343039,26.043084,,,,
3522,49,Piata Rahova,,44.406836,26.064849,,,,
3607,490,Electronica,,44.480523,26.11517,,,,
8608,4900,Parc,,44.341072,26.050542,,,,
8609,4901,Fabricii,,44.338142,26.05747,,,,
8625,4902,Mierlari,,44.333672,26.06546,,,,
8601,4904,Morii,,44.332493,26.070909,,,,
8602,4905,Mierlari,,44.333746,26.065509,,,,
8603,4906,Fabricii,,44.338556,26.056625,,,,
8604,4907,Parc,,44.341393,26.049795,,,,
8606,4908,Urlatoarea,,44.343599,26.041587,,,,
8607,4909,Inului,,44.345945,26.035626,,,,
3603,491,Rocin,,44.482357,26.121409,,,,
8611,4910,Unirii,,44.35127,26.020366,,,,
7779,4911,Darvari,,44.414118,25.877652,,,,
8612,4912,Piata Sudului,,44.392639,26.123738,,,,
3604,492,Soseaua Fabrica de Glucoza,,44.478769,26.125239,,,,
3605,493,Strandul Tei,,44.471756,26.124374,,,,
3606,494,Lacul Tei,,44.466576,26.127205,,,,
3826,4945,Piata Romana,,44.447314,26.095624,,,,
6927,4947,Complex Comercial Titan,,44.40619,26.200917,,,,
6928,4948,Complex Comercial Titan,,44.407,26.198865,,,,
3600,495,Grigore Moisil,,44.461939,26.119348,,,,
7713,4951,Tufanelelor,,44.439437,26.005796,,,,
3599,496,Reinvierii,,44.455524,26.121112,,,,
11100,4965,Monument,,44.450998,26.178939,,,,
7761,4968,Peris,,44.677967,25.997394,,,,
3602,497,Mihai Eminescu,,44.446889,26.113448,,,,
8696,4971,Anghel Saligny,,44.405119,26.208446,,,,
10116,4973,Manolache,,44.403277,26.247995,,,,
8711,4974,Anghel Saligny,,44.40601,26.205407,,,,
10773,4976,Merii Petchii,,44.741839,26.309327,,,,
8784,4978,Sitaru,,44.669215,26.343952,,,,
8920,4979,Copaceni,,44.265409,26.118398,,,,
3601,498,Piata Gemeni,,44.444955,26.111241,,,,
8772,4980,Darasti,,44.307345,26.027979,,,,
8350,4981,Pacii,,44.432921,26.005577,,,,
8351,4982,Zurbaua,,44.493553,25.909587,,,,
8353,4990,Branesti,,44.445025,26.349598,,,,
10120,4991,Cernica,,44.414863,26.282596,,,,
8354,4996,Biserica Sf. Nicolae,,44.448063,26.205841,,,,
8355,4997,Rascoalei,,44.449262,26.216058,,,,
8356,4998,Sfantul Calinic,,44.449872,26.223173,,,,
8357,4999,Sos. Cernica,,44.448254,26.211643,,,,
3140,5,Laborator,,44.417218,26.134979,,,,
3383,500,Posta Vitan,,44.423946,26.122691,,,,
3381,501,Policlinica Vitan,,44.423513,26.126752,,,,
3382,502,Depoul Dudesti,,44.421859,26.13119,,,,
7573,5031,Piata Revolutiei,,44.438116,26.097227,,,,
7575,5032,CEC,,44.43125,26.096843,,,,
7577,5033,Palatul Parlamentului,,44.429309,26.090967,,,,
7582,5036,Cartier Fortuna,,44.38981,26.00583,,,,
7597,5038,Ambasada S.U.A.,,44.514477,26.082676,,,,
7596,5039,Ambasada S.U.A.,,44.514573,26.082686,,,,
8464,5040,Strada 24 Ianuarie,,44.46429,26.38608,,,,
8458,5041,Campului,,44.45036,26.228621,,,,
10088,5042,Poet George Tarnea 2,,44.440762,26.253805,,,,
8459,5043,Gara Pasarea,,44.452244,26.24985,,,,
8460,5044,Gradinarilor,,44.453109,26.258504,,,,
8461,5045,Parc,,44.462666,26.327448,,,,
8462,5046,Sos. Cozieni,,44.456088,26.280343,,,,
8463,5048,Branesti-Gara,,44.45905,26.334249,,,,
8474,5049,Liceul Theodor Pietraru,,44.461378,26.329152,,,,
8473,5050,Liceul Theodor Pietraru,,44.462168,26.328699,,,,
8465,5052,Sos. Cozieni,,44.456151,26.279521,,,,
8466,5053,Florarie,,44.462623,26.329632,,,,
8467,5054,Gradinarilor,,44.45305,26.257503,,,,
8468,5055,Gara Pasarea,,44.452253,26.24935,,,,
10111,5056,Poet George Tarnea 2,,44.440875,26.253491,,,,
8470,5057,Campului,,44.450444,26.2287,,,,
8471,5058,Strada 24 Ianuarie,,44.464803,26.386174,,,,
8472,5059,Sos. Cernica,,44.448186,26.211005,,,,
8475,5060,Sfantul Calinic,,44.449869,26.2215,,,,
8476,5061,Rascoalei,,44.449238,26.215262,,,,
8614,5066,Piata Eroii Revolutiei,,44.403671,26.096887,,,,
10087,5067,Strandului,,44.442451,26.24343,,,,
10090,5068,Gabriela Gegolea,,44.434008,26.26853,,,,
10091,5069,Aventura Parc,,44.431252,26.271961,,,,
10095,5072,Traian,,44.415535,26.28269,,,,
10096,5073,Teren Fotbal,,44.410248,26.270675,,,,
10097,5074,Tineretului,,44.410676,26.264787,,,,
10098,5075,Nucilor,,44.412668,26.262863,,,,
10099,5076,Pescarilor,,44.413831,26.260634,,,,
10100,5077,Pescarilor,,44.414185,26.259339,,,,
10101,5078,Nucilor,,44.412363,26.263399,,,,
10102,5079,Tineretului,,44.410234,26.265585,,,,
10103,5080,Teren Fotbal,,44.410304,26.271306,,,,
10104,5081,Traian,,44.415595,26.282754,,,,
10108,5084,Aventura Parc,,44.431119,26.27221,,,,
10109,5085,Gabriela Gegolea,,44.434418,26.268101,,,,
10085,5086,Caldararu,,44.416933,26.253135,,,,
10112,5087,Strandului,,44.44236,26.244071,,,,
3541,51,Petre Ispirescu,,44.410498,26.070005,,,,
3169,510,Bd. 1 Decembrie 1918,,44.410683,26.173781,,,,
10119,5103,CFR Balaceanca,,44.405496,26.278141,,,,
8566,5104,Turcu,,44.457201,26.33399,,,,
8567,5105,Gradinita Branesti,,44.456247,26.336335,,,,
8568,5106,Branesti-Targ,,44.455382,26.342439,,,,
8569,5107,Cabana,,44.453109,26.343777,,,,
8570,5108,Gradinita Branesti,,44.456572,26.335677,,,,
8571,5109,Branesti-Targ,,44.455535,26.342502,,,,
3167,511,Ozana,,44.410121,26.177588,,,,
3166,512,I.O.R. 2,,44.409209,26.183532,,,,
8714,5121,Piteasca DJ 100,,44.488828,26.325444,,,,
8715,5122,Piteasca 1,,44.49385,26.32769,,,,
8717,5123,Piteasca 1,,44.493545,26.32752,,,,
8718,5124,Piteasca DJ 100,,44.488644,26.32547,,,,
8712,5126,Cozieni-DJ100,,44.478484,26.300136,,,,
3163,513,Stirom,,44.408307,26.189231,,,,
8583,5133,Florarie,,44.462589,26.329774,,,,
8585,5134,Primaria Branesti,,44.463325,26.335617,,,,
8586,5135,Negru Voda,,44.464016,26.340923,,,,
10094,5137,Tudor Arghezi,,44.418912,26.277945,,,,
8592,5138,Gradinita Islaz,,44.461036,26.385883,,,,
8593,5139,Gradinita Islaz,,44.46113,26.38599,,,,
3184,514,Policolor,,44.40749,26.194288,,,,
10105,5140,Tudor Arghezi,,44.418816,26.278229,,,,
8590,5142,Negru Voda,,44.463952,26.339872,,,,
8591,5143,Primaria Branesti,,44.463342,26.335086,,,,
10799,5144,Stadion,,44.538574,26.204052,,,,
10745,5145,Scoala Generala,,44.538131,26.201449,,,,
10747,5146,Boltas,,44.538608,26.20752,,,,
10750,5147,Calea Bucuresti,,44.595934,26.239568,,,,
10748,5148,Narciselor,,44.541018,26.20924,,,,
10751,5149,Victoriei,,44.599281,26.23997,,,,
3181,515,Chimopar,,44.406715,26.199118,,,,
10752,5150,Jiului,,44.601124,26.233305,,,,
10753,5151,Mures,,44.60196,26.226233,,,,
10754,5152,Scolii,,44.60378,26.221392,,,,
10755,5153,Crizantemelor,,44.606744,26.218916,,,,
10756,5154,Lalelelor,,44.610708,26.218075,,,,
10757,5155,Padurea Blidaru,,44.62973,26.221528,,,,
10758,5156,Bucovina,,44.633858,26.22241,,,,
10759,5157,Bariera CFR,,44.637437,26.223164,,,,
10760,5158,Regele Ferdinand I,,44.641869,26.222603,,,,
10761,5159,Scoala II,,44.64357,26.226818,,,,
10762,5160,Moara Vlasiei,,44.645149,26.231295,,,,
10764,5161,Manastirea Caldarusani,,44.676695,26.256053,,,,
10765,5162,Benzinarie,,44.704832,26.262345,,,,
10766,5163,Lipia-Centru,,44.713448,26.262361,,,,
10767,5164,Bojdani,,44.714238,26.272719,,,,
10768,5165,Abator,,44.71976,26.270397,,,,
10769,5166,Biserica Nuci,,44.720454,26.297611,,,,
10770,5167,Calea Bucuresti,,44.72074,26.302933,,,,
10771,5168,Stadionul Merii Petchii,,44.735066,26.299891,,,,
10774,5169,Biserica Merii Petchii,,44.73422,26.299006,,,,
10775,5170,Calea Bucuresti,,44.720785,26.302369,,,,
10776,5171,Biserica Nuci,,44.720462,26.296967,,,,
10777,5172,Abator,,44.719467,26.270649,,,,
10778,5173,Bojdani,,44.714302,26.272849,,,,
10779,5174,Lipia-Centru,,44.712853,26.262453,,,,
10780,5175,Benzinarie,,44.706029,26.262442,,,,
10781,5176,Manastirea Caldarusani,,44.676958,26.256133,,,,
10783,5177,Moara Vlasiei,,44.645027,26.230841,,,,
10784,5178,Scoala II,,44.643486,26.226275,,,,
10785,5179,Regele Ferdinand I,,44.641868,26.222513,,,,
3706,518,Orizont,,44.425433,26.053465,,,,
10786,5180,Bariera CFR,,44.636962,26.222984,,,,
10787,5181,Bucovina,,44.633398,26.222236,,,,
10788,5182,Padurea Blidaru,,44.615985,26.218531,,,,
10789,5183,Lalelelor,,44.610361,26.21795,,,,
10790,5184,Crizantemelor,,44.606521,26.218955,,,,
10791,5185,Scolii,,44.602992,26.222635,,,,
10792,5186,Mures,,44.601762,26.226581,,,,
10793,5187,Jiului,,44.600959,26.233556,,,,
10794,5188,Victoriei,,44.599104,26.240346,,,,
10797,5189,Narciselor,,44.541244,26.209667,,,,
10795,5190,Calea Bucuresti,,44.595352,26.239256,,,,
10798,5191,Boltas,,44.538781,26.206942,,,,
10800,5192,Scoala Generala,,44.537949,26.200922,,,,
10796,5193,Biserica Boltas,,44.542249,26.211295,,,,
8781,5199,Gradistea DJ 101 4,,44.662167,26.304161,,,,
3543,52,Calea Ferentari,,44.413512,26.074458,,,,
8780,5200,Gradistea DJ 101 3,,44.662079,26.29553,,,,
8782,5201,Sitaru 1,,44.666112,26.324766,,,,
8783,5202,Sitaru 2,,44.667803,26.330597,,,,
8785,5203,Sitaru 2,,44.667597,26.329842,,,,
8786,5204,Sitaru 1,,44.666271,26.325338,,,,
8788,5205,Gradistea DJ 101 3,,44.662155,26.295471,,,,
8787,5206,Gradistea DJ 104 4,,44.662117,26.302686,,,,
8619,5210,Prefabricate,,44.360464,26.086773,,,,
8620,5211,Vasile Roaita,,44.356544,26.085714,,,,
8621,5212,Cartier Tabacarie,,44.350918,26.084245,,,,
8622,5213,Cartier Arteca,,44.348059,26.083497,,,,
8922,5214,Carpati,,44.282055,26.065329,,,,
8921,5215,Liviu Rebreanu,,44.284732,26.060938,,,,
8923,5216,Blocuri,,44.276663,26.071727,,,,
8924,5217,Morii,,44.273737,26.074724,,,,
8925,5218,Primaria Copaceni,,44.271976,26.079594,,,,
8926,5219,Gradinita,,44.270371,26.084101,,,,
3200,522,Chimopar,,44.406858,26.19847,,,,
8927,5220,La Troita,,44.266554,26.089765,,,,
8928,5221,Scoala Noua,,44.262375,26.0923,,,,
8929,5222,Biserica Vale,,44.257594,26.094765,,,,
8933,5223,Biserica Vale,,44.25792,26.094794,,,,
8934,5224,Scoala Noua,,44.262654,26.092216,,,,
8935,5225,La Troita,,44.266719,26.089745,,,,
8936,5226,Gradinita,,44.270661,26.083503,,,,
8937,5227,Primaria Copaceni,,44.271895,26.080023,,,,
8938,5228,Morii,,44.273753,26.074768,,,,
8939,5229,Miron Cristea,,44.277536,26.071109,,,,
3208,523,Policolor,,44.407592,26.193906,,,,
8940,5230,Carpati,,44.282153,26.06523,,,,
8631,5231,Cartier Arteca,,44.348615,26.083812,,,,
8633,5233,Vasile Roaita,,44.356548,26.085896,,,,
8634,5234,Prefabricate,,44.361848,26.087318,,,,
10692,5238,Garii,,44.326401,26.083978,,,,
10695,5239,PGB,,44.318536,26.102103,,,,
3206,524,Stirom,,44.408441,26.188632,,,,
10696,5240,Rromi,,44.313017,26.109278,,,,
10698,5242,Monumentului,,44.302406,26.118153,,,,
10699,5243,Linia Garii,,44.300283,26.119698,,,,
10700,5244,Seicaru,,44.294256,26.125972,,,,
10701,5245,Sala de sport,,44.288826,26.131966,,,,
10702,5246,Marului,,44.286414,26.132756,,,,
10703,5247,Scoala,,44.281916,26.133727,,,,
10706,5249,La Dana,,44.271746,26.145616,,,,
3216,525,I.O.R. 2,,44.409335,26.182952,,,,
10707,5250,Ciulinari,,44.271515,26.148936,,,,
10708,5251,Centru Plasament,,44.267007,26.152375,,,,
10709,5252,Posta,,44.264521,26.154106,,,,
10710,5253,Profesor Dragomir,,44.262716,26.161956,,,,
8735,5254,Profesor Radu,,44.260611,26.167674,,,,
8737,5255,Biserica Vidra,,44.259112,26.173913,,,,
8738,5256,Primaverii,,44.257879,26.179165,,,,
8740,5257,Primaverii,,44.258229,26.177968,,,,
8741,5258,Biserica Vidra,,44.259327,26.173293,,,,
8742,5259,Profesor Radu,,44.260914,26.166802,,,,
3214,526,Ozana,,44.410244,26.177038,,,,
10711,5260,Profesor Dragomir,,44.262977,26.161269,,,,
10712,5261,Posta,,44.264561,26.153312,,,,
10713,5262,Centru Plasament,,44.267768,26.151849,,,,
10714,5263,Ciulinari,,44.271984,26.148296,,,,
10715,5264,La Dana,,44.272258,26.144655,,,,
10718,5266,Scoala,,44.282731,26.133856,,,,
10719,5267,Marului,,44.287171,26.132653,,,,
10720,5268,Sala de sport,,44.289332,26.131864,,,,
10721,5269,Seicaru,,44.294743,26.12548,,,,
3218,527,Bd. 1 Decembrie 1918,,44.410817,26.173105,,,,
10722,5270,Linia Garii,,44.300492,26.119624,,,,
10723,5271,Monumentului,,44.302986,26.117854,,,,
10725,5273,Rromi,,44.313166,26.109278,,,,
10726,5274,PGB,,44.318859,26.101903,,,,
10728,5275,Matias,,44.326688,26.088727,,,,
10693,5276,Matias,,44.326731,26.089303,,,,
10694,5277,Prelungirea Ungureni,,44.325151,26.092838,,,,
10727,5278,Prelungirea Ungureni,,44.325372,26.092586,,,,
7744,5284,Petresti,,44.601923,26.071779,,,,
7749,5286,Unirii,,44.609819,26.072446,,,,
7748,5288,Crangului,,44.620153,26.069627,,,,
7747,5289,Fermei,,44.623319,26.069465,,,,
7756,5296,Snagov Plaza,,44.66735,26.076806,,,,
7759,5298,Pescarilor,,44.675214,26.074585,,,,
8469,5299,Tancabesti,,44.678703,26.075567,,,,
3546,53,Soseaua Progresului,,44.41607,26.079307,,,,
8514,5301,Manastirii,,44.715098,26.100077,,,,
8518,5302,Palat Snagov,,44.726912,26.109374,,,,
8519,5303,Fermei,,44.739067,26.115017,,,,
8520,5304,Tiganesti,,44.743058,26.128621,,,,
8521,5305,Parcului,,44.743685,26.140296,,,,
8522,5306,Drumul Coadelor,,44.743227,26.150181,,,,
8523,5307,Pescari,,44.735372,26.157263,,,,
8524,5308,Manastirea Vlad Tepes,,44.736577,26.163231,,,,
8525,5309,Baza Sportiva,,44.737336,26.169839,,,,
8515,5310,Biserica Sf Nicolae,,44.744285,26.178433,,,,
8516,5311,Dispensar,,44.747815,26.186627,,,,
8517,5312,Gradinarului,,44.750592,26.192134,,,,
8530,5313,Lunca Ialomitei,,44.750457,26.194297,,,,
8531,5314,Garii,,44.736537,26.210606,,,,
8532,5315,Ungureni,,44.734949,26.213466,,,,
8533,5316,Cameliei,,44.734114,26.217679,,,,
8534,5317,Nucului,,44.731896,26.221173,,,,
8535,5318,Biserica Gruiu,,44.728896,26.225006,,,,
8536,5319,Primaria Gruiu,,44.725192,26.227466,,,,
8526,5320,Primaria Gruiu,,44.725245,26.227483,,,,
8527,5321,Biserica Gruiu,,44.729082,26.224853,,,,
8528,5322,Nucului,,44.732198,26.220888,,,,
8529,5323,Cameliei,,44.734314,26.217274,,,,
8545,5324,Ungureni,,44.735087,26.212705,,,,
8546,5325,Garii,,44.736302,26.211033,,,,
8547,5326,Lunca Ialomitei,,44.750457,26.194426,,,,
8548,5327,Gradinarului,,44.75042,26.191685,,,,
8549,5328,Dispensar,,44.747642,26.186165,,,,
8550,5329,Biserica Sf Nicolae,,44.744192,26.178357,,,,
8537,5330,Baza Sportiva,,44.73732,26.169241,,,,
8539,5331,Manastirea Vlad Tepes,,44.736477,26.162637,,,,
8540,5332,Pescari,,44.735305,26.157117,,,,
8541,5333,Drumul Coadelor,,44.743511,26.150029,,,,
8542,5334,Parcului,,44.743711,26.139587,,,,
8556,5335,Tiganesti,,44.743218,26.129037,,,,
8557,5336,Fermei,,44.73904,26.114786,,,,
8558,5337,Calea Bucuresti,,44.72188,26.105207,,,,
8559,5338,Manastirii,,44.714069,26.098977,,,,
8560,5339,Cartier Tineret,,44.711644,26.097116,,,,
3108,534,Soseaua Mihai Bravu,,44.420123,26.137254,,,,
8552,5341,Tancabesti,,44.677976,26.075048,,,,
8553,5342,Pescarilor,,44.674695,26.074413,,,,
8555,5344,Snagov Plaza,,44.666558,26.076549,,,,
3106,535,Depoul Dudesti,,44.421602,26.13175,,,,
8562,5351,Fermei,,44.622842,26.069326,,,,
8563,5352,Crangului,,44.620048,26.069466,,,,
8564,5354,Unirii,,44.607786,26.072059,,,,
8565,5356,Petresti,,44.600356,26.071403,,,,
3111,536,Policlinica Vitan,,44.423455,26.127281,,,,
8572,5362,Radio,,44.668127,26.078609,,,,
8573,5363,Vladiceasca Padure,,44.669515,26.094131,,,,
8574,5364,Ciofliceni Padure,,44.672577,26.101857,,,,
8575,5365,La Matei,,44.682843,26.119127,,,,
8576,5366,Stadionului,,44.686065,26.129319,,,,
8577,5367,La Pinu,,44.688416,26.138295,,,,
8588,5368,La Cotet,,44.689318,26.143948,,,,
8589,5369,Scoala Ghermanesti,,44.688288,26.147109,,,,
3110,537,Posta Vitan,,44.423981,26.12201,,,,
8587,5370,Plopilor,,44.682683,26.154726,,,,
8578,5371,Ocolul Silvic,,44.699377,26.169366,,,,
8579,5372,Snagov Centru,,44.704892,26.171682,,,,
8580,5373,Posta Snagov,,44.708208,26.17448,,,,
8581,5374,Canton Silvic,,44.708725,26.181483,,,,
8582,5375,Astoria,,44.714233,26.193541,,,,
8584,5376,Gorunului,,44.722705,26.214001,,,,
3132,541,Piata Domenii,,44.465755,26.066475,,,,
8379,5410,Gorunului,,44.722705,26.213703,,,,
8380,5411,Astoria,,44.714031,26.192933,,,,
8386,5412,Canton Silvic,,44.708802,26.181417,,,,
8387,5413,Posta Snagov,,44.708242,26.174239,,,,
8388,5414,Centru Snagov,,44.704637,26.171619,,,,
8389,5415,Ocolul Silvic,,44.699151,26.169103,,,,
8390,5416,Plopilor,,44.68281,26.154698,,,,
8391,5417,Scoala Ghermanesti,,44.688494,26.1466,,,,
8392,5418,La Cotet,,44.689327,26.143382,,,,
8393,5419,La Pinu,,44.688337,26.137648,,,,
3131,542,Aviator Popisteanu,,44.468689,26.059291,,,,
8381,5420,Stadionului,,44.685933,26.128479,,,,
8383,5421,La Matei,,44.681771,26.117702,,,,
8385,5422,Ciofliceni Padure,,44.672526,26.101647,,,,
8396,5423,Vladiceasca Padure,,44.669483,26.093079,,,,
8397,5424,Radio,,44.66817,26.078221,,,,
7768,5427,Peris DJ 101B 3,,44.683234,26.041296,,,,
7767,5428,Peris DJ 101B 2,,44.682603,26.030377,,,,
7766,5429,Peris DJ 101B 1,,44.679836,26.029181,,,,
